Date,ITOT,IVV,QQQ,VTI,IJR,VPL,VWO,SUSA,HYEM,MGV
2013-04-19 00:00:00-04:00,29.60447120666504,130.298583984375,62.27902603149414,67.06390380859375,36.58984375,45.199440002441406,31.86212921142578,28.407808303833008,14.845922470092773,37.074127197265625
2013-04-22 00:00:00-04:00,29.73395538330078,130.99107360839844,62.919315338134766,67.34899139404297,36.642215728759766,45.28397750854492,31.94513511657715,28.494646072387695,14.829319953918457,37.21498107910156
2013-04-23 00:00:00-04:00,30.047212600708008,132.32601928710938,63.52294158935547,68.07847595214844,37.22288131713867,45.66825866699219,32.10363006591797,28.785537719726562,14.895733833312988,37.60621643066406
2013-04-24 00:00:00-04:00,30.047212600708008,132.317626953125,63.495521545410156,68.17910766601562,37.4586181640625,46.060237884521484,32.30738830566406,28.85934829711914,14.917858123779297,37.60621643066406
2013-04-25 00:00:00-04:00,30.201751708984375,132.94342041015625,63.83391189575195,68.4557876586914,37.69438171386719,46.37533950805664,32.57905960083008,29.02432632446289,14.895733833312988,37.739227294921875
2013-04-26 00:00:00-04:00,30.114032745361328,132.65975952148438,63.63272476196289,68.33003997802734,37.48918533325195,46.23701477050781,32.27719497680664,28.89841651916504,14.862524032592773,37.72357940673828
2013-04-29 00:00:00-04:00,30.331218719482422,133.57754516601562,64.2181167602539,68.76603698730469,37.698753356933594,46.69046401977539,32.616798400878906,29.16761016845703,14.92339038848877,37.942684173583984
2013-04-30 00:00:00-04:00,30.42729377746582,133.8695526123047,64.6845932006836,68.97567749023438,37.94759750366211,47.02094268798828,33.02431869506836,29.241413116455078,14.895733833312988,37.919212341308594
2013-05-01 00:00:00-04:00,30.11821174621582,132.74325561523438,64.3827133178711,68.27131652832031,37.09626388549805,46.529056549072266,32.67716979980469,29.02432632446289,14.962906837463379,37.535797119140625
2013-05-02 00:00:00-04:00,30.393871307373047,133.9446258544922,65.19679260253906,68.98407745361328,37.69438171386719,46.67508316040039,32.979042053222656,29.28917121887207,14.990660667419434,37.825321197509766
2013-05-03 00:00:00-04:00,30.736364364624023,135.271240234375,65.96510314941406,69.62973022460938,38.35799026489258,47.17465591430664,33.2054443359375,29.610458374023438,14.990660667419434,38.13831329345703
2013-05-06 00:00:00-04:00,30.811546325683594,135.62997436523438,66.22120666503906,69.89803314208984,38.55443572998047,47.06705856323242,33.2431755065918,29.580059051513672,15.001769065856934,38.232200622558594
2013-05-07 00:00:00-04:00,30.995315551757812,136.322509765625,66.18462371826172,70.28373718261719,38.9255485534668,47.02094268798828,33.507301330566406,29.7493839263916,15.040635108947754,38.4591178894043
2013-05-08 00:00:00-04:00,31.128978729248047,136.9649658203125,66.5047607421875,70.61077117919922,39.08271789550781,47.359107971191406,33.80161666870117,29.888324737548828,15.051733016967773,38.63911056518555
2013-05-09 00:00:00-04:00,31.045448303222656,136.5978240966797,66.41327667236328,70.37602233886719,38.9648323059082,47.044002532958984,33.53749465942383,29.814523696899414,15.057302474975586,38.4513053894043
2013-05-10 00:00:00-04:00,31.183271408081055,137.0233154296875,66.81571960449219,70.68621063232422,39.318458557128906,46.92871856689453,33.40919494628906,29.918718338012695,15.012873649597168,38.55302047729492
2013-05-13 00:00:00-04:00,31.187461853027344,137.14013671875,66.8980712890625,70.70299530029297,39.23988342285156,47.12853240966797,33.107330322265625,29.931739807128906,14.935145378112793,38.615623474121094
2013-05-14 00:00:00-04:00,31.500701904296875,138.60862731933594,67.24561309814453,71.4325180053711,39.724464416503906,47.41291046142578,33.26579666137695,30.270401000976562,14.929587364196777,39.07728958129883
2013-05-15 00:00:00-04:00,31.67194938659668,139.30935668945312,67.38284301757812,71.74278259277344,39.8729248046875,47.48207473754883,33.23563003540039,30.426694869995117,14.957354545593262,39.33552169799805
2013-05-16 00:00:00-04:00,31.521583557128906,138.64193725585938,67.30963134765625,71.44927215576172,39.70703125,47.02094268798828,33.107330322265625,30.318161010742188,15.018424987792969,39.202476501464844
2013-05-17 00:00:00-04:00,31.830671310424805,140.00192260742188,67.95906066894531,72.17877960205078,40.187255859375,47.44365310668945,33.22053527832031,30.543922424316406,15.018424987792969,39.58590316772461
2013-05-20 00:00:00-04:00,31.82231330871582,140.03530883789062,67.85842895507812,72.17040252685547,40.28331756591797,47.77413558959961,33.29597854614258,30.57866096496582,15.007323265075684,39.59373092651367
2013-05-21 00:00:00-04:00,31.88079261779785,140.21054077148438,67.93160247802734,72.28779602050781,40.34443283081055,47.85100555419922,33.27335739135742,30.66550064086914,14.940692901611328,39.65633010864258
2013-05-22 00:00:00-04:00,31.59677505493164,139.15924072265625,67.33706665039062,71.57503509521484,39.737579345703125,47.23613357543945,32.89602279663086,30.270401000976562,14.940692901611328,39.413761138916016
2013-05-23 00:00:00-04:00,31.51323127746582,138.75047302246094,67.18157958984375,71.4408950805664,39.6677360534668,45.921897888183594,32.65452194213867,30.292110443115234,14.918488502502441,39.34333419799805
2013-05-24 00:00:00-04:00,31.471458435058594,138.6252899169922,67.14501190185547,71.3486328125,39.6677360534668,45.06877899169922,32.33001708984375,30.16185188293457,14.829656600952148,39.327693939208984
2013-05-28 00:00:00-04:00,31.692834854125977,139.47625732421875,67.58403015136719,71.80984497070312,40.21345138549805,45.00729751586914,32.488487243652344,30.41801643371582,14.774141311645508,39.60936737060547
2013-05-29 00:00:00-04:00,31.47564697265625,138.53350830078125,67.26390838623047,71.32349395751953,39.755035400390625,44.52310562133789,32.03569412231445,30.16619873046875,14.685303688049316,39.35115051269531
2013-05-30 00:00:00-04:00,31.60094451904297,139.0841827392578,67.62063598632812,71.61698150634766,39.98206329345703,44.38475799560547,31.960222244262695,30.24001693725586,14.618677139282227,39.54677200317383
2013-05-31 00:00:00-04:00,31.154029846191406,137.08177185058594,66.9986572265625,70.66109466552734,39.58913803100586,43.4009895324707,31.348953247070312,29.853599548339844,14.635327339172363,38.928611755371094
2013-06-03 00:00:00-04:00,31.321096420288086,137.8076629638672,67.11756896972656,70.94615173339844,39.95150375366211,43.585453033447266,31.84703826904297,30.022918701171875,14.513686180114746,39.210304260253906
2013-06-04 00:00:00-04:00,31.149866104125977,137.18185424804688,66.77001190185547,70.60242462158203,39.619712829589844,43.99279022216797,31.484800338745117,29.953454971313477,14.206782341003418,39.03034591674805
2013-06-05 00:00:00-04:00,30.715482711791992,135.19610595703125,65.90106201171875,69.60456848144531,39.11326599121094,42.52482604980469,30.84332275390625,29.445470809936523,14.268169403076172,38.50607681274414
2013-06-06 00:00:00-04:00,31.016206741333008,136.43096923828125,66.22120666503906,70.25862121582031,39.453800201416016,42.65548324584961,31.160282135009766,29.640844345092773,14.307226181030273,38.88167190551758
2013-06-07 00:00:00-04:00,31.404647827148438,138.1830596923828,67.126708984375,71.13065338134766,39.77688217163086,43.385623931884766,31.02444076538086,30.022918701171875,14.279327392578125,39.358978271484375
2013-06-10 00:00:00-04:00,31.383760452270508,138.16641235351562,67.15415954589844,71.1557846069336,40.00389099121094,43.493221282958984,30.58672523498535,30.022918701171875,14.12308406829834,39.35115051269531
2013-06-11 00:00:00-04:00,31.087207794189453,136.8064422607422,66.48643493652344,70.43472290039062,39.584781646728516,42.7861442565918,29.983001708984375,29.714664459228516,13.782706260681152,38.9912223815918
2013-06-12 00:00:00-04:00,30.82408332824707,135.6634521484375,65.71813201904297,69.83935546875,39.266075134277344,42.74772262573242,29.779233932495117,29.580059051513672,13.866405487060547,38.76430130004883
2013-06-13 00:00:00-04:00,31.29604721069336,137.72421264648438,66.55046844482422,70.9210205078125,39.91220474243164,43.639244079589844,30.465988159179688,29.988187789916992,14.301644325256348,39.31202697753906
2013-06-14 00:00:00-04:00,31.108091354370117,136.84817504882812,66.11145782470703,70.51856231689453,39.597877502441406,42.809200286865234,30.02828598022461,29.836231231689453,14.340713500976562,39.03034591674805
2013-06-17 00:00:00-04:00,31.33781623840332,137.9661102294922,66.75171661376953,71.01325988769531,39.85982131958008,43.669986724853516,30.239580154418945,30.070682525634766,14.284905433654785,39.327693939208984
2013-06-18 00:00:00-04:00,31.57170295715332,138.97573852539062,67.30048370361328,71.54988861083984,40.331329345703125,44.131126403808594,30.307506561279297,30.292110443115234,14.268169403076172,39.61720657348633
2013-06-19 00:00:00-04:00,31.1582088470459,137.15684509277344,66.55046844482422,70.63591766357422,39.85546112060547,43.347190856933594,29.34153175354004,29.883989334106445,14.217945098876953,39.07728958129883
2013-06-20 00:00:00-04:00,30.398052215576172,133.6692657470703,64.9681167602539,68.8834457397461,38.89496994018555,41.45650863647461,28.06613540649414,29.154586791992188,13.93894100189209,38.107017517089844
2013-06-21 00:00:00-04:00,30.456531524658203,134.078125,64.62313079833984,69.0595474243164,39.04777526855469,42.50944900512695,28.564212799072266,29.176288604736328,13.905460357666016,38.310455322265625
2013-06-24 00:00:00-04:00,30.076459884643555,132.3594207763672,63.98084259033203,68.17159271240234,38.558815002441406,41.665462493896484,27.918649673461914,28.863691329956055,13.570662498474121,37.872676849365234
2013-06-25 00:00:00-04:00,30.38551902770996,133.6692657470703,64.44879150390625,68.85396575927734,38.90807342529297,42.277164459228516,28.454082489013672,29.150239944458008,13.82176399230957,38.22698974609375
2013-06-26 00:00:00-04:00,30.660743713378906,134.98422241210938,65.02686309814453,69.49424743652344,39.04733657836914,42.315879821777344,29.058334350585938,29.4081974029541,13.866405487060547,38.6600456237793
2013-06-27 00:00:00-04:00,30.87471580505371,135.77244567871094,65.30211639404297,70.00813293457031,39.717308044433594,43.206336975097656,29.501977920532227,29.639141082763672,13.978001594543457,38.841148376464844
2013-06-28 00:00:00-04:00,30.7194766998291,134.9087371826172,65.39384460449219,69.6458969116211,39.546531677246094,43.22956466674805,29.670251846313477,29.48228645324707,14.039381980895996,38.60493087768555
2013-07-01 00:00:00-04:00,30.946041107177734,136.0240020751953,65.79759216308594,70.22716522216797,40.15958786010742,43.60123062133789,29.72380256652832,29.81343650817871,14.007980346679688,38.80964279174805
2013-07-02 00:00:00-04:00,30.933462142944336,135.8059844970703,65.82511138916016,70.15135955810547,40.19461441040039,43.74834442138672,29.21897315979004,29.60428810119629,14.069664001464844,38.7860221862793
2013-07-03 00:00:00-04:00,30.95023536682129,135.94854736328125,66.09121704101562,70.25247192382812,40.22089767456055,43.5238037109375,28.9895076751709,29.778575897216797,13.991157531738281,38.74666213989258
2013-07-05 00:00:00-04:00,31.27748680114746,137.44952392578125,66.5958251953125,71.00224304199219,40.85145568847656,43.93417739868164,28.851823806762695,29.852659225463867,13.907038688659668,39.16395950317383
2013-07-08 00:00:00-04:00,31.449506759643555,138.20431518554688,66.66009521484375,71.3813247680664,40.97408676147461,43.83351135253906,28.897708892822266,30.12281608581543,13.9014310836792,39.46316146850586
2013-07-09 00:00:00-04:00,31.671863555908203,139.19374084472656,67.06382751464844,71.88683319091797,41.4382438659668,44.3135871887207,29.241918563842773,30.34068489074707,13.912647247314453,39.76236343383789
2013-07-10 00:00:00-04:00,31.701236724853516,139.2525177001953,67.44917297363281,71.92052459716797,41.508304595947266,44.12001419067383,28.958904266357422,30.37118148803711,13.985551834106445,39.715126037597656
2013-07-11 00:00:00-04:00,32.13336181640625,141.26507568359375,68.78881072998047,72.96517944335938,41.89366149902344,45.50602340698242,30.30511474609375,30.776432037353516,14.013589859008789,40.21903610229492
2013-07-12 00:00:00-04:00,32.192115783691406,141.21473693847656,69.09158325195312,73.03256225585938,41.97686767578125,45.25825881958008,29.983861923217773,30.872285842895508,14.052844047546387,40.24266815185547
2013-07-15 00:00:00-04:00,32.27602005004883,141.84364318847656,69.24756622314453,73.3105697631836,42.173919677734375,45.59119415283203,30.37395668029785,30.976869583129883,14.058454513549805,40.4473876953125
2013-07-16 00:00:00-04:00,32.137569427490234,141.24830627441406,69.15582275390625,72.98200988769531,41.99875259399414,45.4827880859375,30.42750358581543,30.8548641204834,14.041627883911133,40.29777908325195
2013-07-17 00:00:00-04:00,32.23405456542969,141.55014038085938,69.33018493652344,73.2179183959961,42.103851318359375,45.777034759521484,30.679927825927734,30.85049819946289,14.075272560119629,40.39226531982422
2013-07-18 00:00:00-04:00,32.42285919189453,142.3551788330078,69.15582275390625,73.63070678710938,42.46731948852539,45.777034759521484,30.381614685058594,30.972515106201172,14.26032829284668,40.69145965576172
2013-07-19 00:00:00-04:00,32.5025749206543,142.68226623535156,68.44010925292969,73.74021911621094,42.47606658935547,45.59119415283203,30.2515811920166,30.955074310302734,14.209860801696777,40.79383087158203
2013-07-22 00:00:00-04:00,32.54452896118164,142.9086456298828,68.64198303222656,73.90030670166016,42.576786041259766,45.80025863647461,30.572832107543945,31.011730194091797,14.305185317993164,40.90406799316406
2013-07-23 00:00:00-04:00,32.48579025268555,142.61520385742188,68.13733673095703,73.7654800415039,42.50233459472656,45.962860107421875,30.909391403198242,30.902793884277344,14.2659330368042,40.93555450439453
2013-07-24 00:00:00-04:00,32.33475875854492,142.11204528808594,68.35752868652344,73.47064208984375,42.18706130981445,45.6453971862793,30.53458595275879,30.724138259887695,14.26032829284668,40.68358612060547
2013-07-25 00:00:00-04:00,32.43545150756836,142.38034057617188,68.78881072998047,73.74021911621094,42.585540771484375,45.289215087890625,30.741107940673828,30.811290740966797,14.198641777038574,40.73084259033203
2013-07-26 00:00:00-04:00,32.44384765625,142.57322692871094,69.15582275390625,73.74864959716797,42.37534713745117,44.82463455200195,30.64168357849121,30.75899314880371,14.18742847442627,40.77021408081055
2013-07-29 00:00:00-04:00,32.305389404296875,142.15396118164062,69.02734375,73.49589538574219,42.07320022583008,44.11227798461914,30.259225845336914,30.767717361450195,14.193035125732422,40.644222259521484
2013-07-30 00:00:00-04:00,32.35572814941406,142.12879943847656,69.3943862915039,73.57171630859375,42.15202713012695,44.228416442871094,30.052711486816406,30.828718185424805,14.18742847442627,40.652099609375
2013-07-31 00:00:00-04:00,32.36832046508789,142.17910766601562,69.52281951904297,73.64754486083984,42.25712585449219,44.03483581542969,29.876773834228516,30.798221588134766,14.153777122497559,40.636356353759766
2013-08-01 00:00:00-04:00,32.7962646484375,143.85621643066406,70.22936248779297,74.58267211914062,42.82638931274414,44.894325256347656,30.42750358581543,31.277530670166016,14.149271965026855,41.03791046142578
2013-08-02 00:00:00-04:00,32.81303787231445,144.11619567871094,70.62390899658203,74.61639404296875,42.86140441894531,45.39762878417969,30.442798614501953,31.21653175354004,14.216909408569336,41.06153869628906
2013-08-05 00:00:00-04:00,32.80046081542969,143.97364807128906,70.66975402832031,74.62479400634766,43.036582946777344,45.40536880493164,30.213335037231445,31.151166915893555,14.200005531311035,40.99067306518555
2013-08-06 00:00:00-04:00,32.59067916870117,143.21054077148438,70.24771118164062,74.13618469238281,42.655609130859375,45.37438201904297,29.838533401489258,30.96814727783203,14.194374084472656,40.76233673095703
2013-08-07 00:00:00-04:00,32.46900939941406,142.64869689941406,70.11925506591797,73.84132385253906,42.37534713745117,44.59233474731445,29.494335174560547,30.8548641204834,14.166183471679688,40.65997314453125
2013-08-08 00:00:00-04:00,32.611671447753906,143.1434783935547,70.46792602539062,74.14460754394531,42.576786041259766,44.84786605834961,30.15213966369629,31.046585083007812,14.188724517822266,40.82532501220703
2013-08-09 00:00:00-04:00,32.49417495727539,142.74935913085938,70.18350219726562,73.95926666259766,42.550514221191406,44.86334991455078,30.274532318115234,30.955074310302734,14.239460945129395,40.69145965576172
2013-08-12 00:00:00-04:00,32.498382568359375,142.5313262939453,70.34862518310547,73.9087142944336,42.80886459350586,44.964027404785156,30.519296646118164,30.976869583129883,14.222546577453613,40.62846755981445
2013-08-13 00:00:00-04:00,32.582298278808594,143.0428009033203,70.7431640625,74.06877899169922,42.79572677612305,45.39762878417969,30.64168357849121,31.05095100402832,14.222546577453613,40.70721435546875
2013-08-14 00:00:00-04:00,32.41027069091797,142.27972412109375,70.47711181640625,73.68122863769531,42.62932586669922,45.31244659423828,30.733469009399414,30.872285842895508,14.273289680480957,40.51036071777344
2013-08-15 00:00:00-04:00,31.927780151367188,140.23361206054688,69.28428649902344,72.58605194091797,41.93744659423828,44.739463806152344,30.37395668029785,30.453975677490234,14.250738143920898,39.92771530151367
2013-08-16 00:00:00-04:00,31.852277755737305,139.8059539794922,69.25675964355469,72.35017395019531,41.74916076660156,44.77043914794922,30.045055389404297,30.36247444152832,14.28455924987793,39.80961227416992
2013-08-19 00:00:00-04:00,31.642492294311523,138.90869140625,69.13748168945312,71.86152648925781,41.372562408447266,44.5458869934082,29.45608901977539,30.18817138671875,14.188724517822266,39.45528793334961
2013-08-20 00:00:00-04:00,31.814510345458984,139.57107543945312,69.44024658203125,72.33332061767578,41.9900016784668,44.19744873046875,29.417848587036133,30.35810661315918,14.149271965026855,39.612762451171875
2013-08-21 00:00:00-04:00,31.604738235473633,138.70745849609375,69.20167541503906,71.91209411621094,41.7141227722168,43.5780029296875,28.767675399780273,30.27967071533203,14.081625938415527,39.29781723022461
2013-08-22 00:00:00-04:00,31.894222259521484,139.9652557373047,69.88068389892578,72.55233764648438,42.283390045166016,43.88772964477539,29.234270095825195,30.432186126708984,14.205642700195312,39.612762451171875
2013-08-23 00:00:00-04:00,32.00749206542969,140.4936065673828,70.34862518310547,72.85563659667969,42.38848876953125,44.45296859741211,29.578466415405273,30.51499366760254,14.250738143920898,39.888343811035156
2013-08-26 00:00:00-04:00,31.91520881652832,139.94012451171875,70.38532257080078,72.67031860351562,42.309669494628906,44.0967903137207,29.226613998413086,30.42347526550293,14.211281776428223,39.64425277709961
2013-08-27 00:00:00-04:00,31.36138916015625,137.6843719482422,68.94477844238281,71.3813247680664,41.41197204589844,43.60123062133789,28.469377517700195,29.926725387573242,14.104175567626953,39.037986755371094
2013-08-28 00:00:00-04:00,31.474666595458984,138.15399169921875,69.21087646484375,71.64251708984375,41.45576858520508,43.740604400634766,28.44642448425293,29.979019165039062,14.092896461486816,39.14822006225586
2013-08-29 00:00:00-04:00,31.550203323364258,138.3971405029297,69.69721221923828,71.83627319335938,41.841121673583984,43.825782775878906,28.614702224731445,30.03131103515625,14.171829223632812,39.18758010864258
2013-08-30 00:00:00-04:00,31.399154663085938,137.86045837402344,69.24756622314453,71.4150619506836,41.27184295654297,43.38441848754883,28.851823806762695,29.926725387573242,14.166183471679688,39.1009635925293
2013-09-03 00:00:00-04:00,31.495647430419922,138.5481719970703,69.64213562011719,71.77727508544922,41.4382438659668,44.32908248901367,29.02010726928711,29.900598526000977,14.249473571777344,39.14822006225586
2013-09-04 00:00:00-04:00,31.77675437927246,139.69691467285156,70.38532257080078,72.41754913330078,41.7141227722168,45.033695220947266,29.471385955810547,30.284048080444336,14.096498489379883,39.431663513183594
2013-09-05 00:00:00-04:00,31.822900772094727,139.8395233154297,70.504638671875,72.50181579589844,41.80169677734375,45.002716064453125,29.869138717651367,30.2535457611084,14.14748477935791,39.40803527832031
2013-09-06 00:00:00-04:00,31.843883514404297,139.94850158691406,70.58718872070312,72.56080627441406,41.85863494873047,45.12661361694336,30.274532318115234,30.406047821044922,14.17581558227539,39.423797607421875
2013-09-09 00:00:00-04:00,32.166934967041016,141.34048461914062,71.41300201416016,73.37799072265625,42.47606658935547,46.10225296020508,31.16179656982422,30.606502532958984,14.096498489379883,39.75448989868164
2013-09-10 00:00:00-04:00,32.41446304321289,142.32162475585938,71.76166534423828,73.95085144042969,42.883304595947266,46.51261901855469,31.406572341918945,30.79384422302246,14.113492012023926,40.124549865722656
2013-09-11 00:00:00-04:00,32.51936340332031,142.7996826171875,71.62403106689453,74.14460754394531,42.948997497558594,46.34226608276367,31.45246696472168,30.8548641204834,14.158819198608398,40.3056526184082
2013-09-12 00:00:00-04:00,32.41027069091797,142.50613403320312,71.578125,73.91712188720703,42.655609130859375,45.978363037109375,31.039426803588867,30.785140991210938,14.215476036071777,40.14031219482422
2013-09-13 00:00:00-04:00,32.5025749206543,142.7073974609375,71.62403106689453,74.06877899169922,42.90959167480469,46.15643310546875,31.26888084411621,30.811290740966797,14.272132873535156,40.26628875732422
2013-09-16 00:00:00-04:00,32.68718719482422,143.64659118652344,71.43135833740234,74.49842834472656,42.97089385986328,46.721683502197266,31.613079071044922,30.989938735961914,14.391109466552734,40.56548309326172
2013-09-17 00:00:00-04:00,32.842403411865234,144.22520446777344,71.90847778320312,74.89440155029297,43.32559585571289,46.73716735839844,31.59014892578125,31.12066650390625,14.328792572021484,40.73084259033203
2013-09-18 00:00:00-04:00,33.228397369384766,145.91908264160156,72.77098083496094,75.77054595947266,43.74159622192383,48.053504943847656,32.867515563964844,31.604337692260742,14.351451873779297,41.14815139770508
2013-09-19 00:00:00-04:00,33.17804718017578,145.7262420654297,72.94532775878906,75.6526107788086,43.65838623046875,47.867652893066406,32.737483978271484,31.62177848815918,14.476096153259277,41.03791046142578
2013-09-20 00:00:00-04:00,32.943092346191406,144.6277313232422,72.69497680664062,75.14710998535156,43.58395767211914,47.38758850097656,31.95728302001953,31.360315322875977,14.476096153259277,40.73084259033203
2013-09-23 00:00:00-04:00,32.79207992553711,144.02392578125,72.54774475097656,74.80769348144531,43.610233306884766,47.48003387451172,32.12311935424805,31.264455795288086,14.362784385681152,40.477359771728516
2013-09-24 00:00:00-04:00,32.73516082763672,143.70794677734375,72.54774475097656,74.68914794921875,43.714263916015625,47.39458084106445,31.799190521240234,31.3549747467041,14.300460815429688,40.326866149902344
2013-09-25 00:00:00-04:00,32.66350555419922,143.2950439453125,72.29923248291016,74.55370330810547,43.652801513671875,47.2935905456543,31.606374740600586,31.175676345825195,14.385451316833496,40.23972702026367
2013-09-26 00:00:00-04:00,32.76044464111328,143.74169921875,72.86064910888672,74.84153747558594,43.91181182861328,47.868438720703125,31.698923110961914,31.254396438598633,14.283466339111328,40.263484954833984
2013-09-27 00:00:00-04:00,32.62556457519531,143.12652587890625,72.76860046386719,74.54522705078125,43.69670486450195,47.57324981689453,31.25157928466797,31.131940841674805,14.255132675170898,40.0892219543457
2013-09-30 00:00:00-04:00,32.49909591674805,142.32595825195312,72.59376525878906,74.19815063476562,43.81084442138672,47.184837341308594,30.950796127319336,30.935163497924805,14.272132873535156,39.851593017578125
2013-10-01 00:00:00-04:00,32.768882751464844,143.48045349121094,73.32998657226562,74.84153747558594,44.31566619873047,47.215911865234375,31.56780242919922,31.131940841674805,14.276110649108887,40.0892219543457
